Status,City,State
delivered,sao paulo,SP
unavailable,nova iguacu,RJ
delivered,sao jose dos campos,SP
delivered,sao paulo,SP
delivered,mogi das cruzes,SP
delivered,petropolis,RJ
delivered,sorocaba,SP
delivered,paraguacu paulista,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,santo antonio das missoes,RS
delivered,sao paulo,SP
delivered,campinas,SP
delivered,matias barbosa,MG
delivered,rio de janeiro,RJ
delivered,tres lagoas,MS
delivered,sao paulo,SP
delivered,campinas,SP
delivered,porto alegre,RS
delivered,araraquara,SP
canceled,varginha,MG
delivered,goiania,GO
delivered,santos,SP
delivered,rio de janeiro,RJ
delivered,caxias do sul,RS
delivered,divinopolis,MG
delivered,sao paulo,SP
delivered,recife,PE
delivered,sao paulo,SP
delivered,itapevi,SP
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,estrela do norte,SP
delivered,sao paulo,SP
delivered,salvador,BA
delivered,porto alegre,RS
canceled,campinas,SP
delivered,sao paulo,SP
delivered,jaboatao dos guararapes,PE
delivered,itapevi,SP
delivered,contagem,MG
canceled,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,aguai,SP
delivered,sao bernardo do campo,SP
delivered,arapoti,PR
delivered,nova iguacu,RJ
delivered,sao jose dos campos,SP
delivered,mage,RJ
delivered,aracaju,SE
delivered,sao paulo,SP
delivered,bom jesus,GO
delivered,ibiuna,SP
delivered,betim,MG
delivered,sao paulo,SP
delivered,blumenau,SC
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,rio grande,RS
delivered,sorocaba,SP
delivered,bom jardim,RJ
delivered,rio de janeiro,RJ
delivered,natal,RN
delivered,porto alegre,RS
delivered,amambai,MS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,venda nova do imigrante,ES
delivered,salvador,BA
delivered,pinhalzinho,SP
delivered,campinas,SP
delivered,paulista,PE
delivered,ituiutaba,MG
delivered,tres coracoes,MG
delivered,cubatao,SP
delivered,jundiai,SP
delivered,belem,PA
delivered,nova serrana,MG
delivered,sao paulo,SP
delivered,pelotas,RS
delivered,adolfo,SP
delivered,aracatuba,SP
delivered,fortaleza,CE
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,sao carlos,SP
delivered,duque de caxias,RJ
delivered,piraju,SP
delivered,campo grande,MS
delivered,sao joao,PR
delivered,sao bernardo do campo,SP
delivered,bebedouro,SP
delivered,tapes,RS
delivered,jambeiro,SP
delivered,criciuma,SC
delivered,ribeirao das neves,MG
delivered,brasilia,DF
delivered,posse,GO
delivered,rio de janeiro,RJ
delivered,carbonita,MG
delivered,porto alegre,RS
delivered,campinas,SP
delivered,oliveira,MG
delivered,embu das artes,SP
delivered,sao leopoldo,RS
delivered,florianopolis,SC
delivered,londrina,PR
delivered,ribeirao das neves,MG
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,guarulhos,SP
delivered,quintana,SP
delivered,nilopolis,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,jesuitas,PR
processing,guaruja,SP
delivered,tupi paulista,SP
delivered,taboao da serra,SP
delivered,sao paulo,SP
delivered,bom jesus do itabapoana,RJ
delivered,carapicuiba,SP
delivered,carapicuiba,SP
delivered,cuiaba,MT
delivered,barueri,SP
delivered,santana do paraiso,MG
delivered,nova iguacu,RJ
delivered,montes claros,MG
delivered,goiania,GO
delivered,piracicaba,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,ouro branco,MG
shipped,brasilia,DF
delivered,presidente dutra,MA
delivered,cacador,SC
delivered,brasilia,DF
delivered,curitiba,PR
delivered,oros,CE
delivered,iguatu,PR
delivered,valinhos,SP
delivered,toledo,PR
delivered,sao leopoldo,RS
delivered,jardinopolis,SP
delivered,fernandopolis,SP
delivered,sao paulo,SP
delivered,perdoes,MG
delivered,valinhos,SP
delivered,marituba,PA
delivered,sao jose dos campos,SP
delivered,brasilia,DF
delivered,ponta grossa,PR
delivered,blumenau,SC
delivered,aracatuba,SP
delivered,atibaia,SP
delivered,sao paulo,SP
delivered,pitangui,MG
delivered,mafra,SC
delivered,jundiai,SP
canceled,camboriu,SC
delivered,barueri,SP
delivered,oliveira,MG
delivered,campinas,SP
delivered,rio de janeiro,RJ
delivered,montes claros,MG
delivered,sao paulo,SP
delivered,santos,SP
delivered,rio de janeiro,RJ
delivered,santos,SP
delivered,praia grande,SP
delivered,montes claros,MG
delivered,sao paulo,SP
delivered,uniao da vitoria,PR
delivered,contagem,MG
delivered,americana,SP
delivered,triunfo,RS
delivered,limeira,SP
delivered,cachoeira do sul,RS
delivered,rio de janeiro,RJ
delivered,itajobi,SP
delivered,divinopolis,MG
delivered,campo limpo paulista,SP
delivered,brasilia,DF
delivered,sao jose dos campos,SP
delivered,ribeirao preto,SP
delivered,indaiatuba,SP
delivered,eunapolis,BA
delivered,salinas,MG
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,cruz alta,RS
delivered,eunapolis,BA
delivered,ascurra,SC
delivered,santa luzia,MG
delivered,rio de janeiro,RJ
delivered,pomerode,SC
delivered,vila velha,ES
delivered,ibitiuva,SP
delivered,sao paulo,SP
delivered,criciuma,SC
delivered,inaciolandia,GO
delivered,campo grande,MS
delivered,rio de janeiro,RJ
delivered,osasco,SP
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,campinas,SP
delivered,sao carlos,SP
delivered,belem,PA
delivered,alfenas,MG
delivered,alfredo chaves,ES
delivered,maravilha,SC
delivered,santana do paraiso,MG
delivered,teofilo otoni,MG
delivered,jaboatao dos guararapes,PE
delivered,sao paulo,SP
delivered,aparecida,SP
delivered,sao geraldo,MG
delivered,sao miguel arcanjo,SP
delivered,pedro leopoldo,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,natal,RN
delivered,santos,SP
delivered,cabo frio,RJ
delivered,adamantina,SP
delivered,florianopolis,SC
delivered,curitiba,PR
delivered,sao goncalo,RJ
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,natal,RN
delivered,fortaleza,CE
delivered,piracicaba,SP
delivered,brasilia,DF
shipped,rio de janeiro,RJ
delivered,bauru,SP
canceled,brasilia,DF
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,jijoca de jericoacoara,CE
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,atibaia,SP
delivered,pau dos ferros,RN
delivered,joacaba,SC
delivered,tubarao,SC
delivered,rio de janeiro,RJ
shipped,campos dos goytacazes,RJ
delivered,praia grande,SP
delivered,embu das artes,SP
delivered,santa maria,RS
delivered,sao jose do rio preto,SP
delivered,itajai,SC
delivered,botuvera,SC
delivered,criciuma,SC
delivered,manduri,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,campinas,SP
delivered,arapora,MG
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,jaboticabal,SP
delivered,fernando prestes,SP
delivered,tangara da serra,MT
delivered,brasilia,DF
delivered,niteroi,RJ
delivered,sao paulo,SP
delivered,rancharia,SP
delivered,guaruja,SP
shipped,aracaju,SE
delivered,presidente kennedy,ES
unavailable,brasilia,DF
delivered,sao bernardo do campo,SP
delivered,tomar do geru,SE
delivered,itabuna,BA
delivered,tatui,SP
delivered,franca,SP
delivered,sao goncalo,RJ
delivered,contagem,MG
delivered,petropolis,RJ
delivered,arceburgo,MG
delivered,ipatinga,MG
delivered,anitapolis,SC
delivered,doutor ulysses,PR
shipped,belem,PA
delivered,alvorada,RS
delivered,presidente prudente,SP
delivered,sao paulo,SP
delivered,porto velho,RO
delivered,rio bonito,RJ
delivered,guarulhos,SP
delivered,itapevi,SP
delivered,sao jose dos campos,SP
delivered,garanhuns,PE
delivered,juiz de fora,MG
delivered,rio de janeiro,RJ
delivered,caieiras,SP
delivered,salvador,BA
delivered,brasilia,DF
delivered,jundiai,SP
delivered,suzano,SP
delivered,belem,PA
delivered,contagem,MG
delivered,guapirama,PR
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,niteroi,RJ
delivered,osasco,SP
delivered,serra,ES
delivered,sao jose,SC
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,goiania,GO
delivered,maceio,AL
canceled,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,santa luzia,MG
delivered,pedreira,SP
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,maceio,AL
delivered,sao caetano do sul,SP
delivered,sao paulo,SP
delivered,aracatuba,SP
delivered,sao paulo,SP
delivered,restinga seca,RS
delivered,vicosa,MG
delivered,sao paulo,SP
delivered,timbo,SC
delivered,salvador,BA
delivered,jandira,SP
delivered,canoas,RS
delivered,dourados,MS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao jose dos campos,SP
delivered,sao paulo,SP
delivered,niteroi,RJ
delivered,santana de parnaiba,SP
delivered,coromandel,MG
delivered,brasilia,DF
delivered,praia grande,SP
delivered,colniza,MT
delivered,itai,SP
delivered,jari,RS
delivered,mairipora,SP
delivered,pelotas,RS
delivered,morro da fumaca,SC
delivered,toledo,PR
delivered,brasilia,DF
delivered,sao luis,MA
shipped,erechim,RS
delivered,teresopolis,RJ
delivered,jaguariuna,SP
delivered,assis,SP
delivered,americana,SP
delivered,guarulhos,SP
delivered,rio de janeiro,RJ
delivered,belem,PA
delivered,vitoria,ES
delivered,florianopolis,SC
delivered,reserva do cabacal,MT
delivered,diadema,SP
delivered,campos dos goytacazes,RJ
delivered,sao roque,SP
delivered,monsenhor tabosa,CE
delivered,rio de janeiro,RJ
delivered,pitangui,MG
delivered,vespasiano,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,artur nogueira,SP
delivered,paranaiba,MS
delivered,belo horizonte,MG
delivered,salvador,BA
delivered,vitoria,ES
delivered,urania,SP
delivered,rio de janeiro,RJ
delivered,itaguacu,ES
delivered,sorocaba,SP
delivered,rio de janeiro,RJ
delivered,araucaria,PR
delivered,governador valadares,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,piedade de caratinga,MG
delivered,guabiruba,SC
shipped,rio de janeiro,RJ
delivered,leme,SP
delivered,rio de janeiro,RJ
delivered,mambai,GO
delivered,rio de janeiro,RJ
delivered,santa rita do sapucai,MG
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,inhambupe,BA
delivered,sao paulo,SP
delivered,praia grande,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,itumbiara,GO
delivered,barra mansa,RJ
delivered,goitacazes,RJ
delivered,guaxupe,MG
delivered,ampere,PR
invoiced,sao jose dos campos,SP
delivered,sao paulo,SP
delivered,matias barbosa,MG
delivered,sao benedito,CE
delivered,sao paulo,SP
delivered,pedro velho,RN
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,mutum,MG
delivered,pedra,PE
delivered,porto alegre,RS
delivered,sorocaba,SP
delivered,florianopolis,SC
delivered,aparecida de goiania,GO
delivered,paraty,RJ
delivered,rio de janeiro,RJ
delivered,camanducaia,MG
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,sao bernardo do campo,SP
delivered,sao carlos,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,fortaleza,CE
delivered,caieiras,SP
delivered,sao paulo,SP
shipped,rio de janeiro,RJ
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,santa maria,RS
delivered,sao paulo,SP
delivered,baixo guandu,ES
delivered,teresopolis,RJ
delivered,andradas,MG
delivered,maua,SP
delivered,sao paulo,SP
delivered,santos,SP
delivered,tarumirim,MG
delivered,sao paulo,SP
delivered,contagem,MG
delivered,votuporanga,SP
delivered,campinas,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,campinas,SP
delivered,franco da rocha,SP
delivered,manaus,AM
delivered,salvador,BA
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,taboao da serra,SP
delivered,curitiba,PR
delivered,rio de janeiro,RJ
delivered,jandaia do sul,PR
delivered,sao paulo,SP
delivered,passo fundo,RS
delivered,petropolis,RJ
delivered,petropolis,RJ
delivered,santo andre,SP
delivered,sao miguel do guapore,RO
delivered,natal,RN
delivered,teixeiras,MG
delivered,sao paulo,SP
delivered,sao carlos,SP
delivered,campinas,SP
delivered,santo andre,SP
delivered,cidade ocidental,GO
delivered,piracicaba,SP
delivered,senador cortes,MG
delivered,osasco,SP
delivered,santa cruz do timbo,SC
delivered,embu das artes,SP
delivered,rio de janeiro,RJ
delivered,piracicaba,SP
delivered,bonito,PE
shipped,macaubas,BA
delivered,coaraci,BA
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,pindamonhangaba,SP
delivered,pelotas,RS
shipped,sinop,MT
delivered,cariacica,ES
delivered,petrolina,PE
delivered,joao neiva,ES
delivered,rio de janeiro,RJ
delivered,joao pessoa,PB
delivered,porto alegre,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,salto,SP
delivered,belo horizonte,MG
delivered,maraba,PA
delivered,sao paulo,SP
delivered,campos dos goytacazes,RJ
delivered,rio paranaiba,MG
delivered,vespasiano,MG
delivered,louveira,SP
delivered,pinheiral,RJ
delivered,montividiu do norte,GO
delivered,jacupiranga,SP
delivered,rio de janeiro,RJ
delivered,itajuba,MG
shipped,rio de janeiro,RJ
delivered,caratinga,MG
delivered,salvador,BA
delivered,santo andre,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,campo largo,PR
delivered,itapagipe,MG
delivered,patos de minas,MG
delivered,piracicaba,SP
delivered,vinhedo,SP
delivered,sao paulo,SP
delivered,visconde do rio branco,MG
delivered,santos,SP
delivered,sao jose dos campos,SP
delivered,americana,SP
delivered,barueri,SP
delivered,salvador,BA
delivered,santa maria,RS
delivered,sao geraldo da piedade,MG
shipped,nova friburgo,RJ
delivered,conselheiro lafaiete,MG
shipped,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,morro agudo de goias,GO
delivered,joao pessoa,PB
delivered,goiania,GO
delivered,contagem,MG
delivered,sao paulo,SP
delivered,porto alegre,RS
delivered,sao joao de meriti,RJ
delivered,olinda,PE
delivered,paulo frontin,PR
delivered,votuporanga,SP
delivered,sao jose dos campos,SP
delivered,rio das pedras,SP
delivered,sao jose dos campos,SP
delivered,campinas,SP
delivered,betim,MG
delivered,rio de janeiro,RJ
delivered,teresopolis,RJ
delivered,juquitiba,SP
delivered,garanhuns,PE
delivered,sao goncalo,RJ
delivered,ribeira,SP
delivered,aparecida de goiania,GO
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,aracaju,SE
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,belem,PA
delivered,taubate,SP
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,teresina,PI
delivered,tremembe,SP
delivered,sao paulo,SP
delivered,salvador,BA
delivered,florianopolis,SC
delivered,novo hamburgo,RS
delivered,montes claros,MG
delivered,assis,SP
delivered,chorozinho,CE
delivered,gramado,RS
delivered,cariacica,ES
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sabara,MG
delivered,almirante tamandare,PR
delivered,sao francisco de itabapoana,RJ
delivered,cotia,SP
delivered,santo andre,SP
delivered,sao carlos,SP
delivered,sao paulo,SP
delivered,palmeira,PR
delivered,sao jose do rio preto,SP
delivered,sao jose dos pinhais,PR
delivered,pato branco,PR
delivered,joao pessoa,PB
delivered,belo horizonte,MG
delivered,vitoria de santo antao,PE
delivered,avare,SP
delivered,sao paulo,SP
delivered,ilha solteira,SP
delivered,osasco,SP
delivered,cambuquira,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,niteroi,RJ
delivered,sao paulo,SP
delivered,atibaia,SP
delivered,ariquemes,RO
delivered,birigui,SP
delivered,paulista,PE
delivered,sumare,SP
delivered,florianopolis,SC
delivered,uibai,BA
delivered,palestina,SP
delivered,pongai,SP
delivered,agua limpa,GO
delivered,cubatao,SP
delivered,ivoti,RS
delivered,sao paulo,SP
delivered,viamao,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,pocos de caldas,MG
delivered,galia,SP
delivered,belo horizonte,MG
delivered,barretos,SP
delivered,baependi,MG
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,juiz de fora,MG
delivered,sao jose dos campos,SP
delivered,itapira,SP
delivered,florianopolis,SC
delivered,londrina,PR
delivered,palmeiras de goias,GO
delivered,balneario barra do sul,SC
delivered,sao jose do rio preto,SP
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,santo andre,SP
delivered,orleans,SC
delivered,mangaratiba,RJ
delivered,petropolis,RJ
delivered,santo andre,SP
delivered,sao caetano do sul,SP
delivered,nova iguacu,RJ
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,corrego fundo,MG
delivered,araxa,MG
delivered,itatiba,SP
delivered,sao paulo,SP
delivered,franca,SP
delivered,sao paulo,SP
delivered,blumenau,SC
delivered,paraibuna,SP
delivered,curitiba,PR
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,fortaleza,CE
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,governador valadares,MG
delivered,sao jose dos campos,SP
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,cafelandia,PR
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,rio claro,SP
shipped,itapuranga,GO
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,areias,SP
delivered,itu,SP
delivered,ferraz de vasconcelos,SP
delivered,bebedouro,SP
delivered,jardinopolis,SP
delivered,otacilio costa,SC
delivered,paraguacu paulista,SP
delivered,itajai,SC
delivered,mairipora,SP
delivered,catanduva,SP
delivered,caputira,MG
delivered,sao paulo,SP
